DAYS_BIRTH,OCCUPATION_TYPE,prediction
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-22867,"",11
-20023,Managers,2
-20023,Managers,2
-20023,Managers,2
-8209,Sales staff,18
-10591,Drivers,10
-10591,Drivers,10
-13141,Accountants,16
-13141,Accountants,16
-14265,Laborers,16
-14265,Laborers,16
-14832,"",18
-12383,Drivers,23
-12383,Drivers,23
-12383,Drivers,23
-12383,Drivers,23
-9800,Medicine staff,1
-9800,Medicine staff,1
-9800,Medicine staff,1
-9800,Medicine staff,1
-9800,Medicine staff,1
-9800,Medicine staff,1
-9800,Medicine staff,1
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-23768,"",15
-13758,Managers,20
-13758,Managers,20
-13758,Managers,20
-13758,Managers,20
-13758,Managers,20
-13758,Managers,20
-13758,Managers,20
-13758,Managers,20
-13758,Managers,20
-14148,High skill tech staff,22
-14148,High skill tech staff,22
-14148,High skill tech staff,22
-14148,High skill tech staff,22
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-21854,"",15
-13425,Drivers,13
-13425,Drivers,13
-13425,Drivers,13
-13425,Drivers,13
-13425,Drivers,13
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-15675,Medicine staff,11
-11107,Sales staff,16
-11107,Sales staff,16
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-21518,"",12
-22960,"",19
-22960,"",19
-22960,"",19
-22960,"",19
-22960,"",19
-22960,"",19
-22960,"",19
-13247,Core staff,21
-13247,Core staff,21
-13247,Core staff,21
-18756,Core staff,7
-18756,Core staff,7
-18756,Core staff,7
-18756,Core staff,7
-18756,Core staff,7
-18756,Core staff,7
-18756,Core staff,7
-18756,Core staff,7
-12622,Sales staff,21
-12622,Sales staff,21
-12622,Sales staff,21
-11912,High skill tech staff,22
-11912,High skill tech staff,22
-11912,High skill tech staff,22
-11912,High skill tech staff,22
-13087,"",14
-13087,"",14
-13087,"",14
-13803,"",20
-13803,"",20
-13803,"",20
-13803,"",20
-13803,"",20
-19987,"",17
-19987,"",17
-19987,"",17
-19987,"",17
-19987,"",17
-19987,"",17
-13768,Secretaries,15
-13768,Secretaries,15
-13768,Secretaries,15
-13768,Secretaries,15
-10218,"",3
-10218,"",3
-10218,"",3
-10218,"",3
-10218,"",3
-14210,Sales staff,9
-17334,Sales staff,16
-17334,Sales staff,16
-13830,Laborers,19
-13830,Laborers,19
-13830,Laborers,19
-13830,Laborers,19
-13830,Laborers,19
-13830,Laborers,19
-13830,Laborers,19
-10053,Sales staff,14
-10053,Sales staff,14
-10053,Sales staff,14
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-18476,Managers,15
-20365,"",14
-20365,"",14
-20365,"",14
-21180,Security staff,18
-13928,Laborers,24
-13928,Laborers,24
-13928,Laborers,24
-13928,Laborers,24
-13928,Laborers,24
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-18184,Laborers,0
-15774,High skill tech staff,3
-15774,High skill tech staff,3
-15774,High skill tech staff,3
-15774,High skill tech staff,3
-15774,High skill tech staff,3
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-10145,Sales staff,12
-11320,Drivers,23
-11320,Drivers,23
-11320,Drivers,23
-11320,Drivers,23
-14173,Accountants,23
-14173,Accountants,23
-20476,Drivers,16
-20476,Drivers,16
-16809,Managers,8
-16809,Managers,8
-16809,Managers,8
-16809,Managers,8
-16809,Managers,8
-16809,Managers,8
-22927,"",8
-22927,"",8
-22927,"",8
-22927,"",8
-22927,"",8
-22927,"",8
-10916,Accountants,16
-10916,Accountants,16
-11864,Drivers,19
-11864,Drivers,19
-11864,Drivers,19
-11864,Drivers,19
-11864,Drivers,19
-11864,Drivers,19
-11864,Drivers,19
-19897,"",9
-19897,"",9
-19897,"",9
-19897,"",9
-19897,"",9
-19897,"",9
-19897,"",9
-18551,Cleaning staff,18
-21183,Cleaning staff,21
-21183,Cleaning staff,21
-21183,Cleaning staff,21
-22254,"",13
-22254,"",13
-22254,"",13
-22254,"",13
-22254,"",13
-19421,"",3
-19421,"",3
-19421,"",3
-19421,"",3
-19421,"",3
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-12461,Sales staff,11
-19263,"",21
-19263,"",21
-19263,"",21
-19096,"",18
-11925,"",2
-11925,"",2
-8843,Laborers,17
-8843,Laborers,17
-8843,Laborers,17
-8843,Laborers,17
-8843,Laborers,17
-8843,Laborers,17
-11055,Laborers,18
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-13360,Laborers,0
-17158,Sales staff,19
-17158,Sales staff,19
-17158,Sales staff,19
-17158,Sales staff,19
-17158,Sales staff,19
-17158,Sales staff,19
-17158,Sales staff,19
-15514,"",23
-15514,"",23
-15514,"",23
-15514,"",23
-12798,Sales staff,4
-20815,Security staff,24
-20815,Security staff,24
-10297,Managers,20
-10297,Managers,20
-10297,Managers,20
-10297,Managers,20
-10297,Managers,20
-10297,Managers,20
-10297,Managers,20
-10297,Managers,20
-10297,Managers,20
-20659,Laborers,21
-20659,Laborers,21
-20659,Laborers,21
-12180,"",22
-12180,"",22
-12180,"",22
-12180,"",22
-13958,Sales staff,19
-13958,Sales staff,19
-13958,Sales staff,19
-13958,Sales staff,19
-13958,Sales staff,19
-13958,Sales staff,19
-13958,Sales staff,19
-15862,Drivers,22
-15862,Drivers,22
-15862,Drivers,22
-15862,Drivers,22
-13828,Laborers,22
-13828,Laborers,22
-13828,Laborers,22
-13828,Laborers,22
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-21396,High skill tech staff,15
-11853,Waiters/barmen staff,19
-11853,Waiters/barmen staff,19
-11853,Waiters/barmen staff,19
-11853,Waiters/barmen staff,19
-11853,Waiters/barmen staff,19
-11853,Waiters/barmen staff,19
-11853,Waiters/barmen staff,19
-22014,Core staff,24
-22014,Core staff,24
-22014,Core staff,24
-22014,Core staff,24
-22014,Core staff,24
-21350,"",19
-21350,"",19
-21350,"",19
-21350,"",19
-21350,"",19
-21350,"",19
-21350,"",19
-22290,"",21
-22290,"",21
-22290,"",21
-13896,Cooking staff,5
-13896,Cooking staff,5
-13896,Cooking staff,5
-13896,Cooking staff,5
-11036,Laborers,7
-11036,Laborers,7
-11036,Laborers,7
-11036,Laborers,7
-11036,Laborers,7
-11036,Laborers,7
-11036,Laborers,7
-11036,Laborers,7
-15533,"",4
-14160,Sales staff,21
-14160,Sales staff,21
-14160,Sales staff,21
-14474,Core staff,0
-14474,Core staff,0
-14474,Core staff,0
-23372,"",2
-23372,"",2
-17004,Managers,6
-17004,Managers,6
-17004,Managers,6
-17004,Managers,6
-17004,Managers,6
-11039,Laborers,8
-11039,Laborers,8
-11039,Laborers,8
-11039,Laborers,8
-11039,Laborers,8
-11039,Laborers,8
-13941,Medicine staff,16
-13941,Medicine staff,16
-15450,Security staff,9
-15450,Security staff,9
-15450,Security staff,9
-15450,Security staff,9
-15450,Security staff,9
-15450,Security staff,9
-15450,Security staff,9
-15450,Security staff,9
-13833,Accountants,20
-13833,Accountants,20
-13833,Accountants,20
-13833,Accountants,20
-13833,Accountants,20
-13833,Accountants,20
-13833,Accountants,20
-13833,Accountants,20
-13833,Accountants,20
-15140,Sales staff,11
-15140,Sales staff,11
-15140,Sales staff,11
-15140,Sales staff,11
-15140,Sales staff,11
-15140,Sales staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-13095,High skill tech staff,11
-17281,Drivers,4
-18656,Laborers,16
-18656,Laborers,16
-11050,Cleaning staff,4
-22395,"",2
-22395,"",2
-11822,Sales staff,21
-11822,Sales staff,21
-11822,Sales staff,21
-22276,"",2
-22276,"",2
-17864,"",22
-17864,"",22
-17864,"",22
-17864,"",22
-16562,Security staff,13
-16562,Security staff,13
-16562,Security staff,13
-16562,Security staff,13
-16562,Security staff,13
-16562,Security staff,13
-14045,Sales staff,4
-18173,Core staff,6
-18173,Core staff,6
-18173,Core staff,6
-18173,Core staff,6
-18173,Core staff,6
-18173,Core staff,6
-18173,Core staff,6
-18173,Core staff,6
-18173,Core staff,6
-20688,"",7
-20688,"",7
-20688,"",7
-20688,"",7
-20688,"",7
-20688,"",7
-20688,"",7
-20688,"",7
-9910,Managers,4
-23758,"",20
-23758,"",20
-23758,"",20
-23758,"",20
-23758,"",20
-23758,"",20
-23758,"",20
-23758,"",20
-22720,Low-skill Laborers,1
-22720,Low-skill Laborers,1
-22720,Low-skill Laborers,1
-22720,Low-skill Laborers,1
-10556,Managers,24
-10556,Managers,24
-10556,Managers,24
-10556,Managers,24
-10556,Managers,24
-20399,"",3
-20399,"",3
-20399,"",3
-20399,"",3
-20399,"",3
-13533,Laborers,22
-13533,Laborers,22
-13533,Laborers,22
-13533,Laborers,22
-22265,Sales staff,10
-22265,Sales staff,10
-12745,Core staff,6
-12745,Core staff,6
-12745,Core staff,6
-12745,Core staff,6
-12745,Core staff,6
-12745,Core staff,6
-12745,Core staff,6
-12745,Core staff,6
-12745,Core staff,6
-16814,"",6
-16814,"",6
-16814,"",6
-16814,"",6
-16814,"",6
-16814,"",6
-16814,"",6
-16814,"",6
-16814,"",6
-16814,"",6
-22828,"",18
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-13768,Managers,15
-14733,Sales staff,8
-14733,Sales staff,8
-14733,Sales staff,8
-14733,Sales staff,8
-14733,Sales staff,8
-14733,Sales staff,8
-11505,Laborers,6
-11505,Laborers,6
-11212,HR staff,9
-11212,HR staff,9
-11212,HR staff,9
-11212,HR staff,9
-11212,HR staff,9
-11212,HR staff,9
-11212,HR staff,9
-13617,Waiters/barmen staff,10
-13617,Waiters/barmen staff,10
-18214,Sales staff,14
-18214,Sales staff,14
-18214,Sales staff,14
-13225,Sales staff,10
-13225,Sales staff,10
-18045,Drivers,16
-18045,Drivers,16
-15053,Managers,16
-15053,Managers,16
-22119,"",16
-22119,"",16
-11118,Sales staff,21
-11118,Sales staff,21
-11118,Sales staff,21
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-20074,Medicine staff,12
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-10737,Sales staff,6
-12021,Sales staff,17
-12021,Sales staff,17
-12021,Sales staff,17
-12021,Sales staff,17
-12021,Sales staff,17
-12021,Sales staff,17
-16558,Drivers,19
-16558,Drivers,19
-16558,Drivers,19
-16558,Drivers,19
-16558,Drivers,19
-16558,Drivers,19
-16558,Drivers,19
-16588,Sales staff,10
-16588,Sales staff,10
-17489,"",2
-17489,"",2
-17489,"",2
-20298,"",6
-20298,"",6
-20298,"",6
-20298,"",6
-20298,"",6
-20298,"",6
-20298,"",6
-20298,"",6
-20298,"",6
-20298,"",6
-22784,"",16
-22784,"",16
-14184,Sales staff,16
-14184,Sales staff,16
-18414,Sales staff,2
-18414,Sales staff,2
-18414,Sales staff,2
-18817,Laborers,3
-18817,Laborers,3
-18817,Laborers,3
-18817,Laborers,3
-18817,Laborers,3
-12626,Laborers,16
-12626,Laborers,16
-17067,Drivers,23
-17067,Drivers,23
-17067,Drivers,23
-17067,Drivers,23
-20227,Core staff,3
-20227,Core staff,3
-20227,Core staff,3
-20227,Core staff,3
-20227,Core staff,3
-18490,"",18
-15843,Sales staff,7
-15843,Sales staff,7
-15843,Sales staff,7
-15843,Sales staff,7
-15843,Sales staff,7
-15843,Sales staff,7
-15843,Sales staff,7
-15843,Sales staff,7
-22059,"",9
-22059,"",9
-22059,"",9
-22059,"",9
-22059,"",9
-22059,"",9
-22059,"",9
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-20208,"",12
-19156,"",14
-19156,"",14
-19156,"",14
-17935,Laborers,4
-22319,"",15
-22319,"",15
-22319,"",15
-22319,"",15
-22319,"",15
-22319,"",15
-22319,"",15
-22319,"",15
-16338,Managers,2
-16338,Managers,2
-16338,Managers,2
-20621,"",4
-18950,Cooking staff,13
-18950,Cooking staff,13
-18950,Cooking staff,13
-18950,Cooking staff,13
-18950,Cooking staff,13
-20970,"",2
-20970,"",2
-20970,"",2
-10141,Cooking staff,23
-10141,Cooking staff,23
-10141,Cooking staff,23
-10141,Cooking staff,23
-15172,Sales staff,3
-15172,Sales staff,3
-15172,Sales staff,3
-15172,Sales staff,3
-15172,Sales staff,3
-10517,Core staff,4
-12904,Laborers,5
-12904,Laborers,5
-12904,Laborers,5
-12904,Laborers,5
-18802,"",20
-18802,"",20
-18802,"",20
-18802,"",20
-18802,"",20
-18802,"",20
-18802,"",20
-18802,"",20
-18802,"",20
-18680,"",18
-13621,Drivers,17
-13621,Drivers,17
-13621,Drivers,17
-13621,Drivers,17
-13621,Drivers,17
-12763,Core staff,17
-12763,Core staff,17
-12763,Core staff,17
-12763,Core staff,17
-12763,Core staff,17
-12763,Core staff,17
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-9930,Laborers,6
-10881,Sales staff,16
-10881,Sales staff,16
-10604,Sales staff,21
-10604,Sales staff,21
-10604,Sales staff,21
-12450,Laborers,14
-12450,Laborers,14
-12450,Laborers,14
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-22747,"",11
-18456,Managers,17
-18456,Managers,17
-18456,Managers,17
-18456,Managers,17
-18456,Managers,17
-18456,Managers,17
-19121,Sales staff,4
-11448,Accountants,13
-11448,Accountants,13
-14512,Laborers,13
-14512,Laborers,13
-14512,Laborers,13
-14512,Laborers,13
-14512,Laborers,13
-14129,"",6
-14129,"",6
-14129,"",6
-14129,"",6
-14129,"",6
-14129,"",6
-14129,"",6
-14129,"",6
-14129,"",6
-15594,Cooking staff,18
-22087,"",14
-22087,"",14
-22087,"",14
-11901,Core staff,17
-11901,Core staff,17
-11901,Core staff,17
-11901,Core staff,17
-11901,Core staff,17
-11901,Core staff,17
-15329,Core staff,9
-15329,Core staff,9
-15329,Core staff,9
-15329,Core staff,9
-15329,Core staff,9
-8907,"",4
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-16896,Laborers,11
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-17767,Cooking staff,6
-15174,"",12
-15174,"",12
-15174,"",12
-15174,"",12
-15174,"",12
-14940,Laborers,18
-14172,Sales staff,4
-11448,"",13
-11448,"",13
-11448,"",13
-19972,Laborers,6
-19972,Laborers,6
-19972,Laborers,6
-19972,Laborers,6
-19972,Laborers,6
-19972,Laborers,6
-19972,Laborers,6
-19972,Laborers,6
-19972,Laborers,6
-13259,Core staff,22
-13259,Core staff,22
-13259,Core staff,22
-13259,Core staff,22
-18454,Drivers,23
-18454,Drivers,23
-18454,Drivers,23
-18454,Drivers,23
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-22100,Managers,6
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-11007,"",15
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-21845,"",12
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-20066,Private service staff,6
-21982,"",1
-18907,Sales staff,21
-18907,Sales staff,21
-18907,Sales staff,21
-17110,Laborers,1
-17110,Laborers,1
-17110,Laborers,1
-9547,Drivers,6
-9547,Drivers,6
-9547,Drivers,6
-9547,Drivers,6
-9547,Drivers,6
-9547,Drivers,6
-9547,Drivers,6
-9547,Drivers,6
-9547,Drivers,6
-13315,Core staff,5
-13315,Core staff,5
-13315,Core staff,5
-13315,Core staff,5
-21415,Cleaning staff,10
-21415,Cleaning staff,10
-21148,"",3
-21148,"",3
-21148,"",3
-21148,"",3
-21148,"",3
-19040,Sales staff,21
-19040,Sales staff,21
-19040,Sales staff,21
-11501,Core staff,8
-11501,Core staff,8
-11501,Core staff,8
-11501,Core staff,8
-11501,Core staff,8
-11501,Core staff,8
-11782,Core staff,10
-11782,Core staff,10
-8378,Core staff,21
-8378,Core staff,21
-8378,Core staff,21
-20407,"",2
-20407,"",2
-10450,Laborers,0
-10450,Laborers,0
-10450,Laborers,0
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-11905,Cooking staff,12
-10665,Laborers,2
-10665,Laborers,2
-10665,Laborers,2
-10682,Sales staff,21
-10682,Sales staff,21
-10682,Sales staff,21
-15760,Sales staff,10
-15760,Sales staff,10
-15096,"",15
-15096,"",15
-15096,"",15
-15096,"",15
-14150,Laborers,16
-14150,Laborers,16
-20958,"",5
-20958,"",5
-20958,"",5
-20958,"",5
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-18136,High skill tech staff,12
-19271,Core staff,19
-19271,Core staff,19
-19271,Core staff,19
-19271,Core staff,19
-19271,Core staff,19
-19271,Core staff,19
-19271,Core staff,19
-22231,"",2
-22231,"",2
-22231,"",2
-12807,Laborers,18
-22917,"",23
-22917,"",23
-22917,"",23
-22917,"",23
-9310,"",1
-9310,"",1
-9310,"",1
-9310,"",1
-9310,"",1
-9310,"",1
-9310,"",1
-20870,Medicine staff,20
-20870,Medicine staff,20
-20870,Medicine staff,20
-20870,Medicine staff,20
-20870,Medicine staff,20
-20870,Medicine staff,20
-20870,Medicine staff,20
-20870,Medicine staff,20
-20870,Medicine staff,20
-14335,Sales staff,4
-11843,Drivers,18
-18188,Drivers,10
-18188,Drivers,10
-9906,Sales staff,6
-9906,Sales staff,6
-9906,Sales staff,6
-9906,Sales staff,6
-9906,Sales staff,6
-9906,Sales staff,6
-9906,Sales staff,6
-9906,Sales staff,6
-9906,Sales staff,6
-15097,"",4
-12428,High skill tech staff,5
-12428,High skill tech staff,5
-12428,High skill tech staff,5
-12428,High skill tech staff,5
-9787,"",6
-9787,"",6
-9787,"",6
-9787,"",6
-9787,"",6
-9787,"",6
-9787,"",6
-9787,"",6
-9787,"",6
-9787,"",6
-13052,Cooking staff,5
-13052,Cooking staff,5
-13052,Cooking staff,5
-13052,Cooking staff,5
-19672,Accountants,3
-19672,Accountants,3
-19672,Accountants,3
-19672,Accountants,3
-19672,Accountants,3
-21589,"",18
-19201,Managers,16
-19201,Managers,16
-21269,"",0
-21269,"",0
-21269,"",0
-21269,"",0
-21269,"",0
-21269,"",0
-21269,"",0
-19309,"",20
-19309,"",20
-19309,"",20
-19309,"",20
-19309,"",20
-19309,"",20
-19309,"",20
-19309,"",20
-16893,Sales staff,18
-11038,"",4
-15250,Cooking staff,18
-15003,Managers,22
-15003,Managers,22
-15003,Managers,22
-15003,Managers,22
-21918,"",23
-21918,"",23
-21918,"",23
-21918,"",23
-11701,"",17
-11701,"",17
-11701,"",17
-11701,"",17
-11701,"",17
-11701,"",17
-21456,Medicine staff,23
-21456,Medicine staff,23
-21456,Medicine staff,23
