DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
-9890,-2047,Laborers,Working,36
-10049,-283,Drivers,Working,48
-10049,-283,Drivers,Working,48
-21426,365243,"",Pensioner,22
-21426,365243,"",Pensioner,22
-21426,365243,"",Pensioner,22
-21426,365243,"",Pensioner,22
-8489,-921,"",Commercial associate,91
-8489,-921,"",Commercial associate,91
-14689,-3661,Low-skill Laborers,Working,23
-14689,-3661,Low-skill Laborers,Working,23
-14689,-3661,Low-skill Laborers,Working,23
-14689,-3661,Low-skill Laborers,Working,23
-14689,-3661,Low-skill Laborers,Working,23
-18650,-10936,"",State servant,74
-18650,-10936,"",State servant,74
-18650,-10936,"",State servant,74
-18650,-10936,"",State servant,74
-18650,-10936,"",State servant,74
-18650,-10936,"",State servant,74
-18650,-10936,"",State servant,74
-18650,-10936,"",State servant,74
-10166,-1774,"",Working,64
-10166,-1774,"",Working,64
-10166,-1774,"",Working,64
-10166,-1774,"",Working,64
-19191,365243,"",Pensioner,84
-19191,365243,"",Pensioner,84
-19191,365243,"",Pensioner,84
-19191,365243,"",Pensioner,84
-19191,365243,"",Pensioner,84
-19191,365243,"",Pensioner,84
-15805,-433,Core staff,Commercial associate,43
-15805,-433,Core staff,Commercial associate,43
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-21688,365243,"",Pensioner,55
-23299,365243,"",Pensioner,27
-23299,365243,"",Pensioner,27
-23299,365243,"",Pensioner,27
-23299,365243,"",Pensioner,27
-23299,365243,"",Pensioner,27
-12999,-1560,Managers,Commercial associate,32
-12999,-1560,Managers,Commercial associate,32
-12999,-1560,Managers,Commercial associate,32
-12999,-1560,Managers,Commercial associate,32
-12999,-1560,Managers,Commercial associate,32
-12999,-1560,Managers,Commercial associate,32
-12999,-1560,Managers,Commercial associate,32
-20863,365243,"",Pensioner,22
-20863,365243,"",Pensioner,22
-20863,365243,"",Pensioner,22
-20863,365243,"",Pensioner,22
-20863,365243,"",Pensioner,22
-11644,-344,Managers,Working,92
-11644,-344,Managers,Working,92
-11644,-344,Managers,Working,92
-11644,-344,Managers,Working,92
-11102,-433,Sales staff,Working,43
-11102,-433,Sales staff,Working,43
-9380,-1713,"",Working,93
-9380,-1713,"",Working,93
-9380,-1713,"",Working,93
-9380,-1713,"",Working,93
-9380,-1713,"",Working,93
-9380,-1713,"",Working,93
-19316,-4451,"",Working,90
-19316,-4451,"",Working,90
-9887,-2474,Sales staff,Working,94
-9887,-2474,Sales staff,Working,94
-9887,-2474,Sales staff,Working,94
-9887,-2474,Sales staff,Working,94
-13178,-1317,Laborers,Working,72
-13178,-1317,Laborers,Working,72
-13178,-1317,Laborers,Working,72
-19341,-7314,Managers,Commercial associate,78
-19341,-7314,Managers,Commercial associate,78
-19341,-7314,Managers,Commercial associate,78
-19341,-7314,Managers,Commercial associate,78
-14657,-4392,Core staff,Working,44
-14657,-4392,Core staff,Working,44
-14657,-4392,Core staff,Working,44
-14657,-4392,Core staff,Working,44
-14657,-4392,Core staff,Working,44
-14657,-4392,Core staff,Working,44
-12328,-2474,Sales staff,Working,4
-12328,-2474,Sales staff,Working,4
-13557,-586,"",Commercial associate,29
-13557,-586,"",Commercial associate,29
-13557,-586,"",Commercial associate,29
-13557,-586,"",Commercial associate,29
-13557,-586,"",Commercial associate,29
-13557,-586,"",Commercial associate,29
-13557,-586,"",Commercial associate,29
-13557,-586,"",Commercial associate,29
-9087,-1682,Laborers,Working,11
-9087,-1682,Laborers,Working,11
-9087,-1682,Laborers,Working,11
-9087,-1682,Laborers,Working,11
-9087,-1682,Laborers,Working,11
-9087,-1682,Laborers,Working,11
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14118,-3174,Laborers,Working,76
-14906,-6826,Core staff,State servant,95
-14906,-6826,Core staff,State servant,95
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-22002,365243,"",Pensioner,63
-15435,-3965,"",Working,60
-15435,-3965,"",Working,60
-15435,-3965,"",Working,60
-15435,-3965,"",Working,60
-15435,-3965,"",Working,60
-15435,-3965,"",Working,60
-15435,-3965,"",Working,60
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-11813,-3266,Sales staff,Working,7
-14883,-5457,Cooking staff,Working,85
-14883,-5457,Cooking staff,Working,85
-14883,-5457,Cooking staff,Working,85
-14883,-5457,Cooking staff,Working,85
-14883,-5457,Cooking staff,Working,85
-14883,-5457,Cooking staff,Working,85
-14883,-5457,Cooking staff,Working,85
-15759,-374,Sales staff,Working,49
-15759,-374,Sales staff,Working,49
-15759,-374,Sales staff,Working,49
-15759,-374,Sales staff,Working,49
-15759,-374,Sales staff,Working,49
-10435,-1713,Core staff,Working,0
-10435,-1713,Core staff,Working,0
-10435,-1713,Core staff,Working,0
-10435,-1713,Core staff,Working,0
-10435,-1713,Core staff,Working,0
-10435,-1713,Core staff,Working,0
-10435,-1713,Core staff,Working,0
-13120,-5578,Medicine staff,State servant,4
-13120,-5578,Medicine staff,State servant,4
-12636,-405,Laborers,Working,5
-12636,-405,Laborers,Working,5
-17932,-1470,Sales staff,Commercial associate,13
-15901,-130,Security staff,Working,91
-15901,-130,Security staff,Working,91
-12282,-405,Managers,Commercial associate,43
-10084,-678,Sales staff,Commercial associate,3
-10084,-678,Sales staff,Commercial associate,3
-10084,-678,Sales staff,Commercial associate,3
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-10276,-556,Drivers,Commercial associate,58
-14555,-1226,Managers,Working,6
-14555,-1226,Managers,Working,6
-14555,-1226,Managers,Working,6
-14555,-1226,Managers,Working,6
-14555,-1226,Managers,Working,6
-15144,-6400,Managers,Commercial associate,6
-15144,-6400,Managers,Commercial associate,6
-15144,-6400,Managers,Commercial associate,6
-15144,-6400,Managers,Commercial associate,6
-15144,-6400,Managers,Commercial associate,6
-15499,-1287,Core staff,State servant,4
-15499,-1287,Core staff,State servant,4
-9839,-1835,Laborers,Working,59
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-21635,365243,"",Pensioner,63
-13172,-1195,Managers,Working,5
-13172,-1195,Managers,Working,5
-11992,-2351,Private service staff,Working,5
-11992,-2351,Private service staff,Working,5
-11131,-405,Core staff,State servant,72
-11131,-405,Core staff,State servant,72
-11131,-405,Core staff,State servant,72
-19120,-3661,Drivers,Working,29
-19120,-3661,Drivers,Working,29
-19120,-3661,Drivers,Working,29
-19120,-3661,Drivers,Working,29
-19120,-3661,Drivers,Working,29
-19120,-3661,Drivers,Working,29
-19120,-3661,Drivers,Working,29
-19120,-3661,Drivers,Working,29
-12752,-433,Accountants,Commercial associate,10
-12752,-433,Accountants,Commercial associate,10
-12752,-433,Accountants,Commercial associate,10
-12752,-433,Accountants,Commercial associate,10
-12752,-433,Accountants,Commercial associate,10
-12752,-433,Accountants,Commercial associate,10
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-19958,-7465,Laborers,Working,81
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-10710,-2351,Sales staff,Working,10
-8482,-1501,"",Working,13
-12756,365243,"",Pensioner,91
-12690,-4451,Cooking staff,State servant,92
-12690,-4451,Cooking staff,State servant,92
-12690,-4451,Cooking staff,State servant,92
-12690,-4451,Cooking staff,State servant,92
-23083,365243,"",Pensioner,38
-16076,-7679,"",Working,96
-16076,-7679,"",Working,96
-16076,-7679,"",Working,96
-16613,-3235,"",Working,98
-16613,-3235,"",Working,98
-16613,-3235,"",Working,98
-16613,-3235,"",Working,98
-16613,-3235,"",Working,98
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-20644,-3873,Medicine staff,State servant,35
-22867,365243,"",Pensioner,2
-22867,365243,"",Pensioner,2
-22867,365243,"",Pensioner,2
-14749,-2382,Drivers,Working,83
-14749,-2382,Drivers,Working,83
-16839,-3692,Managers,Working,13
-13940,-617,Managers,Commercial associate,23
-13940,-617,Managers,Commercial associate,23
-13940,-617,Managers,Commercial associate,23
-13940,-617,Managers,Commercial associate,23
-13940,-617,Managers,Commercial associate,23
-12330,-2809,Accountants,Working,36
-12330,-2809,Accountants,Working,36
-12242,-2047,Core staff,State servant,36
-12242,-2047,Core staff,State servant,36
-12242,-2047,Core staff,State servant,36
-12242,-2047,Core staff,State servant,36
-23322,365243,"",Pensioner,3
-23322,365243,"",Pensioner,3
-23322,365243,"",Pensioner,3
-10926,-3570,Secretaries,State servant,85
-10926,-3570,Secretaries,State servant,85
-10926,-3570,Secretaries,State servant,85
-10926,-3570,Secretaries,State servant,85
-10926,-3570,Secretaries,State servant,85
-10926,-3570,Secretaries,State servant,85
-10926,-3570,Secretaries,State servant,85
-12896,-709,"",Commercial associate,44
-12896,-709,"",Commercial associate,44
-12896,-709,"",Commercial associate,44
-12896,-709,"",Commercial associate,44
-12896,-709,"",Commercial associate,44
-12896,-709,"",Commercial associate,44
-10833,-2504,"",Commercial associate,4
-10833,-2504,"",Commercial associate,4
-20782,-2321,Laborers,Working,77
-20782,-2321,Laborers,Working,77
-20782,-2321,Laborers,Working,77
-20782,-2321,Laborers,Working,77
-20782,-2321,Laborers,Working,77
-22121,365243,"",Pensioner,33
-22121,365243,"",Pensioner,33
-21582,365243,"",Pensioner,26
-21582,365243,"",Pensioner,26
-21582,365243,"",Pensioner,26
-21582,365243,"",Pensioner,26
-21582,365243,"",Pensioner,26
-21582,365243,"",Pensioner,26
-21582,365243,"",Pensioner,26
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-21889,-8469,Core staff,Working,99
-18474,-3021,Cleaning staff,Working,84
-18474,-3021,Cleaning staff,Working,84
-18474,-3021,Cleaning staff,Working,84
-18474,-3021,Cleaning staff,Working,84
-18474,-3021,Cleaning staff,Working,84
-18474,-3021,Cleaning staff,Working,84
-16975,-2504,Laborers,Working,4
-16975,-2504,Laborers,Working,4
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-16573,-4574,"",Working,7
-18388,-7830,Core staff,Working,42
-18388,-7830,Core staff,Working,42
-11091,-617,Managers,State servant,38
-16757,-3508,Core staff,Working,94
-16757,-3508,Core staff,Working,94
-16757,-3508,Core staff,Working,94
-16757,-3508,Core staff,Working,94
-16757,-3508,Core staff,Working,94
-12518,-1135,Cleaning staff,Working,34
-12518,-1135,Cleaning staff,Working,34
-12518,-1135,Cleaning staff,Working,34
-20931,-191,Security staff,Working,32
-20931,-191,Security staff,Working,32
-20931,-191,Security staff,Working,32
-20931,-191,Security staff,Working,32
-20931,-191,Security staff,Working,32
-20931,-191,Security staff,Working,32
-20931,-191,Security staff,Working,32
-8128,-951,Sales staff,Working,13
-10304,-1682,Laborers,Commercial associate,11
-10304,-1682,Laborers,Commercial associate,11
-10304,-1682,Laborers,Commercial associate,11
-10304,-1682,Laborers,Commercial associate,11
-10304,-1682,Laborers,Commercial associate,11
-10304,-1682,Laborers,Commercial associate,11
-13541,-3965,Core staff,State servant,67
-13541,-3965,Core staff,State servant,67
-13541,-3965,Core staff,State servant,67
-22578,365243,"",Pensioner,33
-22578,365243,"",Pensioner,33
-22578,365243,"",Pensioner,33
-22118,365243,"",Pensioner,71
-22118,365243,"",Pensioner,71
-22118,365243,"",Pensioner,71
-22118,365243,"",Pensioner,71
-22118,365243,"",Pensioner,71
-21269,365243,"",Pensioner,76
-21269,365243,"",Pensioner,76
-21269,365243,"",Pensioner,76
-21269,365243,"",Pensioner,76
-21269,365243,"",Pensioner,76
-15397,-1894,Core staff,State servant,59
-8363,-525,"",Working,21
-14170,-921,Managers,Working,23
-14170,-921,Managers,Working,23
-14170,-921,Managers,Working,23
-14170,-921,Managers,Working,23
-14170,-921,Managers,Working,23
-14995,-5365,"",Working,21
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-12927,-2078,Managers,Working,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-23287,365243,"",Pensioner,20
-12500,-5762,Managers,Working,74
-12500,-5762,Managers,Working,74
-12500,-5762,Managers,Working,74
-12500,-5762,Managers,Working,74
-12500,-5762,Managers,Working,74
-12500,-5762,Managers,Working,74
-12500,-5762,Managers,Working,74
-12500,-5762,Managers,Working,74
-18614,-7738,"",Commercial associate,42
-18614,-7738,"",Commercial associate,42
-22117,-1621,Security staff,Working,30
-22117,-1621,Security staff,Working,30
-22117,-1621,Security staff,Working,30
-22117,-1621,Security staff,Working,30
-22117,-1621,Security staff,Working,30
-18501,-1866,Medicine staff,State servant,88
-18501,-1866,Medicine staff,State servant,88
-18501,-1866,Medicine staff,State servant,88
-21300,-464,Laborers,Commercial associate,31
-21300,-464,Laborers,Commercial associate,31
-21300,-464,Laborers,Commercial associate,31
-8824,-739,Laborers,Working,50
-18376,-4270,"",Commercial associate,6
-18376,-4270,"",Commercial associate,6
-18376,-4270,"",Commercial associate,6
-18376,-4270,"",Commercial associate,6
-18376,-4270,"",Commercial associate,6
-16797,-6583,Laborers,Working,74
-16797,-6583,Laborers,Working,74
-16797,-6583,Laborers,Working,74
-16797,-6583,Laborers,Working,74
-16797,-6583,Laborers,Working,74
-16797,-6583,Laborers,Working,74
-16797,-6583,Laborers,Working,74
-16797,-6583,Laborers,Working,74
-15602,-5061,Sales staff,Commercial associate,31
-15602,-5061,Sales staff,Commercial associate,31
-15602,-5061,Sales staff,Commercial associate,31
-23336,365243,"",Pensioner,91
-23336,365243,"",Pensioner,91
-18104,-1317,Drivers,Working,50
-23200,365243,"",Pensioner,33
-23200,365243,"",Pensioner,33
-9981,-1866,Laborers,Working,20
-9981,-1866,Laborers,Working,20
-9981,-1866,Laborers,Working,20
-9981,-1866,Laborers,Working,20
-9981,-1866,Laborers,Working,20
-9981,-1866,Laborers,Working,20
-9981,-1866,Laborers,Working,20
-9981,-1866,Laborers,Working,20
