id,Anonym_DAYS_BIRTH,Anonym_OCCUPATION_TYPE,Anonym_NAME_INCOME_TYPE,Anonym_NAME_EDUCATION_TYPE,prediction
408,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
409,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
410,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
411,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
412,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
413,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
414,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
415,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
416,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
417,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
418,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
419,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
420,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
421,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
422,[(-24166)-(-8041)],Employee,Unique earnings,Educated,0.0
423,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
424,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
425,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
426,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
427,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
428,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
429,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
430,[(-24831)-(-8145)],Employee,Unique earnings,Educated,0.0
431,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
432,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
433,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
434,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
435,[(-24831)-(-8145)],Employee,Unique earnings,Educated,0.0
436,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
437,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
438,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
439,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
440,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
441,[(-24831)-(-8145)],Employee,Unique earnings,Educated,0.0
442,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
443,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
444,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
445,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
446,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
447,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
448,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
449,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
450,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
451,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
452,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
453,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
454,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
455,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
456,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
457,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
458,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
459,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
460,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
461,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
462,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
463,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
464,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
465,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
466,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
467,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
468,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
469,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
470,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
471,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
472,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
473,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
474,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
475,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
476,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
477,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
478,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
479,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
480,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
481,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
482,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
483,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
484,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
485,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
486,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
487,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
488,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
489,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
490,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
491,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
492,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
493,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
494,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
495,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
496,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
497,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
498,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
499,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
500,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
501,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
502,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
503,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
504,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
505,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
506,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
507,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
508,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
509,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
510,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
511,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
512,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
513,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
514,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
515,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
516,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
517,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
518,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
519,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
520,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
521,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
522,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
523,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
524,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
525,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
526,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
527,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
528,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
529,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
530,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
531,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
532,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
533,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
534,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
535,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
536,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
537,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
538,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
539,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
540,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
541,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
542,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
543,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
544,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
545,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
546,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
547,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
548,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
549,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
550,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
551,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
552,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
553,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
554,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
555,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
556,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
557,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
558,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
559,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
560,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
561,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
562,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
563,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
564,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
565,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
566,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
567,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
568,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
569,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
570,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
571,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
572,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
573,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
574,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
575,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
576,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
577,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
578,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
579,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
580,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
581,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
582,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
583,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
584,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
585,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
586,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
587,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
588,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
589,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
590,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
591,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
592,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
593,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
594,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
595,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
596,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
597,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
598,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
599,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
600,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
601,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
602,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
603,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
604,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
605,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
606,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
607,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
608,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
609,[(-24166)-(-8041)],Employee,Unique earnings,Educated,0.0
610,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
611,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
612,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
613,[(-24166)-(-8041)],Employee,Unique earnings,Educated,0.0
614,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
615,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
616,[(-24575)-(-9270)],Employee,Unique earnings,Educated,0.0
617,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
618,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
619,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
620,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
621,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
622,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
623,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
624,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
625,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
626,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
627,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
628,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
629,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
630,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
631,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
632,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
633,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
634,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
635,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
636,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
637,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
638,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
639,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
640,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
641,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
642,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
643,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
644,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
645,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
646,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
647,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
648,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
649,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
650,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
651,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
652,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
653,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
654,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
655,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
656,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
657,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
658,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
659,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
660,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
661,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
662,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
663,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
664,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
665,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
666,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
667,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
668,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
669,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
670,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
671,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
672,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
673,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
674,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
675,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
676,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
677,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
678,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
679,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
680,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
681,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
682,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
683,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
684,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
685,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
686,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
687,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
688,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
689,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
690,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
691,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
692,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
693,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
694,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
695,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
696,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
697,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
698,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
699,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
700,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
701,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
702,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
703,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
704,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
705,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
706,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
707,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
708,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
709,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
710,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
711,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
712,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
713,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
714,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
715,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
716,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
717,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
718,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
719,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
720,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
721,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
722,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
723,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
724,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
725,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
726,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
727,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
728,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
729,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
730,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
731,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
732,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
733,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
734,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
735,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
736,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
737,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
738,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
