id,Anonym_age,Anonym_race,Anonym_sex,Anonym_workclass,Anonym_income,prediction
567,[43-44],Person,Adult,Employee,<=50K,0.0
568,45,Person,Adult,Employee,<=50K,0.0
569,29,Person,Adult,Employee,<=50K,0.0
570,47,Person,Adult,Employee,<=50K,0.0
571,24,Person,Adult,Employee,<=50K,0.0
572,51,Person,Adult,Employee,<=50K,0.0
573,17,Person,Adult,Employee,<=50K,0.0
574,[36-37],Person,Adult,Employee,>50K,0.0
575,27,Person,Adult,Employee,<=50K,0.0
576,29,Person,Adult,Employee,>50K,0.0
577,18,Person,Adult,Employee,<=50K,0.0
578,36,Person,Adult,Employee,<=50K,0.0
579,58,Person,Adult,Employee,<=50K,0.0
580,26,Person,Adult,Employee,<=50K,0.0
581,[64-65],Person,Adult,Employee,>50K,0.0
582,[56-58],Person,Adult,Employee,>50K,0.0
583,59,Person,Adult,Employee,<=50K,0.0
584,27,Person,Adult,Employee,<=50K,0.0
585,31,Person,Adult,Employee,<=50K,0.0
586,21,Person,Adult,Employee,<=50K,0.0
587,29,Person,Adult,Employee,<=50K,0.0
588,[17-18],Person,Adult,Employee,<=50K,0.0
589,[52-53],Person,Adult,Employee,>50K,0.0
590,57,Person,Adult,Employee,<=50K,0.0
591,42,Person,Adult,Employee,<=50K,0.0
592,[54-55],Person,Adult,Employee,<=50K,0.0
593,60,Person,Adult,Employee,>50K,0.0
594,31,Person,Adult,Employee,>50K,0.0
595,23,Person,Adult,Employee,<=50K,0.0
596,27,Person,Adult,Employee,<=50K,0.0
597,23,Person,Adult,Employee,<=50K,0.0
598,42,Person,Adult,Employee,>50K,0.0
599,25,Person,Adult,Employee,<=50K,0.0
600,[49-50],Person,Adult,Employee,<=50K,0.0
601,32,Person,Adult,Employee,<=50K,0.0
602,19,Person,Adult,Employee,<=50K,0.0
603,[59-60],Person,Adult,Employee,<=50K,0.0
604,[41-42],Person,Adult,Employee,<=50K,0.0
605,35,Person,Adult,Employee,<=50K,0.0
606,[47-48],Person,Adult,Employee,<=50K,0.0
607,51,Person,Adult,Employee,>50K,0.0
608,29,Person,Adult,Employee,<=50K,0.0
609,36,Person,Adult,Employee,<=50K,0.0
610,17,Person,Adult,Employee,<=50K,0.0
611,52,Person,Adult,Employee,<=50K,0.0
612,24,Person,Adult,Employee,<=50K,0.0
613,24,Person,Adult,Employee,<=50K,0.0
614,26,Person,Adult,Employee,<=50K,0.0
615,27,Person,Adult,Employee,<=50K,0.0
616,39,Person,Adult,Employee,<=50K,0.0
617,30,Person,Adult,Employee,<=50K,0.0
618,50,Person,Adult,Employee,<=50K,0.0
619,[52-53],Person,Adult,Employee,<=50K,0.0
620,46,Person,Adult,Employee,>50K,0.0
621,23,Person,Adult,Employee,<=50K,0.0
622,45,Person,Adult,Employee,<=50K,0.0
623,[64-65],Person,Adult,Employee,<=50K,0.0
624,29,Person,Adult,Employee,<=50K,0.0
625,47,Person,Adult,Employee,<=50K,0.0
626,30,Person,Adult,Employee,<=50K,0.0
627,34,Person,Adult,Employee,>50K,0.0
628,[37-38],Person,Adult,Employee,<=50K,0.0
629,33,Person,Adult,Employee,>50K,0.0
630,[49-50],Person,Adult,Employee,>50K,0.0
631,47,Person,Adult,Employee,<=50K,0.0
632,49,Person,Adult,Employee,<=50K,0.0
633,43,Person,Adult,Employee,>50K,0.0
634,30,Person,Adult,Employee,>50K,0.0
635,58,Person,Adult,Employee,<=50K,0.0
636,19,Person,Adult,Employee,<=50K,0.0
637,[21-22],Person,Adult,Employee,<=50K,0.0
638,33,Person,Adult,Employee,>50K,0.0
639,47,Person,Adult,Employee,<=50K,0.0
640,[52-53],Person,Adult,Employee,>50K,0.0
641,26,Person,Adult,Employee,<=50K,0.0
642,60,Person,Adult,Employee,<=50K,0.0
643,[20-21],Person,Adult,Employee,<=50K,0.0
644,36,Person,Adult,Employee,>50K,0.0
645,31,Person,Adult,Employee,<=50K,0.0
646,50,Person,Adult,Employee,>50K,0.0
647,[30-31],Person,Adult,Employee,<=50K,0.0
648,[69-72],Person,Adult,Employee,<=50K,0.0
649,58,Person,Adult,Employee,<=50K,0.0
650,[29-30],Person,Adult,Employee,>50K,0.0
651,20,Person,Adult,Employee,<=50K,0.0
652,[23-24],Person,Adult,Employee,<=50K,0.0
653,[35-36],Person,Adult,Employee,>50K,0.0
654,38,Person,Adult,Employee,<=50K,0.0
655,27,Person,Adult,Employee,<=50K,0.0
656,29,Person,Adult,Employee,<=50K,0.0
657,[69-72],Person,Adult,Employee,<=50K,0.0
658,34,Person,Adult,Employee,<=50K,0.0
659,[43-44],Person,Adult,Employee,<=50K,0.0
660,43,Person,Adult,Employee,>50K,0.0
661,44,Person,Adult,Employee,>50K,0.0
662,35,Person,Adult,Employee,<=50K,0.0
663,27,Person,Adult,Employee,<=50K,0.0
664,43,Person,Adult,Employee,<=50K,0.0
665,20,Person,Adult,Employee,<=50K,0.0
666,[42-43],Person,Adult,Employee,>50K,0.0
667,[26-27],Person,Adult,Employee,<=50K,0.0
668,[41-42],Person,Adult,Employee,>50K,0.0
669,20,Person,Adult,Employee,<=50K,0.0
670,24,Person,Adult,Employee,<=50K,0.0
671,[48-49],Person,Adult,Employee,<=50K,0.0
672,17,Person,Adult,Employee,<=50K,0.0
673,17,Person,Adult,Employee,<=50K,0.0
674,33,Person,Adult,Employee,>50K,0.0
675,50,Person,Adult,Employee,>50K,0.0
676,22,Person,Adult,Employee,<=50K,0.0
677,17,Person,Adult,Employee,<=50K,0.0
678,32,Person,Adult,Employee,<=50K,0.0
679,31,Person,Adult,Employee,<=50K,0.0
680,58,Person,Adult,Employee,<=50K,0.0
681,29,Person,Adult,Employee,<=50K,0.0
682,37,Person,Adult,Employee,>50K,0.0
683,34,Person,Adult,Employee,>50K,0.0
684,23,Person,Adult,Employee,<=50K,0.0
685,[17-18],Person,Adult,Employee,<=50K,0.0
686,34,Person,Adult,Employee,<=50K,0.0
687,[65-66],Person,Adult,Employee,<=50K,0.0
688,[44-45],Person,Adult,Employee,<=50K,0.0
689,41,Person,Adult,Employee,<=50K,0.0
690,26,Person,Adult,Employee,<=50K,0.0
691,54,Person,Adult,Employee,<=50K,0.0
692,24,Person,Adult,Employee,<=50K,0.0
693,42,Person,Adult,Employee,<=50K,0.0
694,20,Person,Adult,Employee,<=50K,0.0
695,[23-24],Person,Adult,Employee,<=50K,0.0
696,[25-26],Person,Adult,Employee,<=50K,0.0
697,[35-36],Person,Adult,Employee,>50K,0.0
698,31,Person,Adult,Employee,>50K,0.0
699,30,Person,Adult,Employee,<=50K,0.0
700,[18-19],Person,Adult,Employee,<=50K,0.0
701,36,Person,Adult,Employee,<=50K,0.0
702,31,Person,Adult,Employee,<=50K,0.0
703,21,Person,Adult,Employee,<=50K,0.0
704,31,Person,Adult,Employee,<=50K,0.0
705,46,Person,Adult,Employee,>50K,0.0
706,44,Person,Adult,Employee,>50K,0.0
707,[40-41],Person,Adult,Employee,<=50K,0.0
708,45,Person,Adult,Employee,<=50K,0.0
709,[60-61],Person,Adult,Employee,<=50K,0.0
710,18,Person,Adult,Employee,<=50K,0.0
711,28,Person,Adult,Employee,<=50K,0.0
712,36,Person,Adult,Employee,<=50K,0.0
713,36,Person,Adult,Employee,<=50K,0.0
714,40,Person,Adult,Employee,<=50K,0.0
715,36,Person,Adult,Employee,<=50K,0.0
716,31,Person,Adult,Employee,<=50K,0.0
717,33,Person,Adult,Employee,<=50K,0.0
718,19,Person,Adult,Employee,<=50K,0.0
719,22,Person,Adult,Employee,<=50K,0.0
720,34,Person,Adult,Employee,>50K,0.0
721,33,Person,Adult,Employee,<=50K,0.0
722,41,Person,Adult,Employee,<=50K,0.0
723,29,Person,Adult,Employee,<=50K,0.0
724,50,Person,Adult,Employee,>50K,0.0
725,42,Person,Adult,Employee,>50K,0.0
726,[43-44],Person,Adult,Employee,>50K,0.0
727,44,Person,Adult,Employee,<=50K,0.0
728,20,Person,Adult,Employee,<=50K,0.0
729,31,Person,Adult,Employee,<=50K,0.0
730,[64-65],Person,Adult,Employee,>50K,0.0
731,[22-23],Person,Adult,Employee,<=50K,0.0
732,[55-56],Person,Adult,Employee,<=50K,0.0
733,26,Person,Adult,Employee,<=50K,0.0
734,25,Person,Adult,Employee,<=50K,0.0
735,45,Person,Adult,Employee,<=50K,0.0
736,35,Person,Adult,Employee,<=50K,0.0
737,36,Person,Adult,Employee,<=50K,0.0
738,[42-43],Person,Adult,Employee,<=50K,0.0
739,[55-56],Person,Adult,Employee,<=50K,0.0
740,[41-42],Person,Adult,Employee,>50K,0.0
741,[19-20],Person,Adult,Employee,<=50K,0.0
742,[54-55],Person,Adult,Employee,<=50K,0.0
743,42,Person,Adult,Employee,>50K,0.0
744,26,Person,Adult,Employee,<=50K,0.0
745,17,Person,Adult,Employee,<=50K,0.0
746,42,Person,Adult,Employee,>50K,0.0
747,[54-55],Person,Adult,Employee,>50K,0.0
748,32,Person,Adult,Employee,<=50K,0.0
749,29,Person,Adult,Employee,<=50K,0.0
750,46,Person,Adult,Employee,<=50K,0.0
751,29,Person,Adult,Employee,>50K,0.0
752,22,Person,Adult,Employee,<=50K,0.0
753,[58-59],Person,Adult,Employee,<=50K,0.0
754,23,Person,Adult,Employee,<=50K,0.0
755,39,Person,Adult,Employee,<=50K,0.0
756,27,Person,Adult,Employee,<=50K,0.0
757,54,Person,Adult,Employee,>50K,0.0
758,33,Person,Adult,Employee,<=50K,0.0
759,46,Person,Adult,Employee,>50K,0.0
760,[37-38],Person,Adult,Employee,<=50K,0.0
761,36,Person,Adult,Employee,<=50K,0.0
762,59,Person,Adult,Employee,>50K,0.0
763,34,Person,Adult,Employee,<=50K,0.0
764,[53-54],Person,Adult,Employee,>50K,0.0
765,[51-52],Person,Adult,Employee,>50K,0.0
766,32,Person,Adult,Employee,<=50K,0.0
767,31,Person,Adult,Employee,<=50K,0.0
768,22,Person,Adult,Employee,<=50K,0.0
769,[46-47],Person,Adult,Employee,<=50K,0.0
770,32,Person,Adult,Employee,<=50K,0.0
771,26,Person,Adult,Employee,<=50K,0.0
772,37,Person,Adult,Employee,<=50K,0.0
773,31,Person,Adult,Employee,<=50K,0.0
774,37,Person,Adult,Employee,>50K,0.0
775,[54-55],Person,Adult,Employee,<=50K,0.0
776,[22-23],Person,Adult,Employee,<=50K,0.0
777,36,Person,Adult,Employee,<=50K,0.0
778,34,Person,Adult,Employee,<=50K,0.0
779,43,Person,Adult,Employee,>50K,0.0
780,54,Person,Adult,Employee,<=50K,0.0
781,43,Person,Adult,Employee,<=50K,0.0
782,28,Person,Adult,Employee,<=50K,0.0
783,[40-41],Person,Adult,Employee,>50K,0.0
784,41,Person,Adult,Employee,<=50K,0.0
785,[40-41],Person,Adult,Employee,>50K,0.0
786,[41-42],Person,Adult,Employee,<=50K,0.0
787,[61-62],Person,Adult,Employee,<=50K,0.0
788,[17-18],Person,Adult,Employee,<=50K,0.0
789,59,Person,Adult,Employee,<=50K,0.0
790,21,Person,Adult,Employee,<=50K,0.0
791,48,Person,Adult,Employee,>50K,0.0
792,[40-41],Person,Adult,Employee,<=50K,0.0
793,18,Person,Adult,Employee,<=50K,0.0
794,[23-24],Person,Adult,Employee,<=50K,0.0
795,60,Person,Adult,Employee,>50K,0.0
796,22,Person,Adult,Employee,<=50K,0.0
797,[60-61],Person,Adult,Employee,<=50K,0.0
798,[25-26],Person,Adult,Employee,<=50K,0.0
799,46,Person,Adult,Employee,>50K,0.0
800,43,Person,Adult,Employee,>50K,0.0
801,43,Person,Adult,Employee,<=50K,0.0
802,24,Person,Adult,Employee,<=50K,0.0
803,[68-69],Person,Adult,Employee,<=50K,0.0
804,31,Person,Adult,Employee,<=50K,0.0
805,17,Person,Adult,Employee,<=50K,0.0
806,32,Person,Adult,Employee,>50K,0.0
807,[49-50],Person,Adult,Employee,<=50K,0.0
808,33,Person,Adult,Employee,>50K,0.0
809,[64-65],Person,Adult,Employee,>50K,0.0
810,20,Person,Adult,Employee,<=50K,0.0
811,30,Person,Adult,Employee,<=50K,0.0
812,22,Person,Adult,Employee,<=50K,0.0
813,[43-44],Person,Adult,Employee,<=50K,0.0
814,22,Person,Adult,Employee,<=50K,0.0
815,[17-18],Person,Adult,Employee,<=50K,0.0
816,47,Person,Adult,Employee,<=50K,0.0
817,41,Person,Adult,Employee,<=50K,0.0
818,56,Person,Adult,Employee,>50K,0.0
819,64,Person,Adult,Employee,<=50K,0.0
820,[47-48],Person,Adult,Employee,>50K,0.0
821,48,Person,Adult,Employee,<=50K,0.0
822,31,Person,Adult,Employee,<=50K,0.0
823,29,Person,Adult,Employee,<=50K,0.0
824,30,Person,Adult,Employee,<=50K,0.0
825,32,Person,Adult,Employee,<=50K,0.0
826,57,Person,Adult,Employee,>50K,0.0
827,[61-62],Person,Adult,Employee,<=50K,0.0
828,[39-40],Person,Adult,Employee,<=50K,0.0
829,43,Person,Adult,Employee,<=50K,0.0
830,24,Person,Adult,Employee,<=50K,0.0
831,[42-43],Person,Adult,Employee,<=50K,0.0
832,53,Person,Adult,Employee,>50K,0.0
833,[26-27],Person,Adult,Employee,<=50K,0.0
834,[72-74],Person,Adult,Employee,<=50K,0.0
835,[72-74],Person,Adult,Employee,<=50K,0.0
836,[55-56],Person,Adult,Employee,<=50K,0.0
837,25,Person,Adult,Employee,<=50K,0.0
838,41,Person,Adult,Employee,>50K,0.0
839,24,Person,Adult,Employee,<=50K,0.0
840,[63-64],Person,Adult,Employee,<=50K,0.0
841,17,Person,Adult,Employee,<=50K,0.0
842,35,Person,Adult,Employee,<=50K,0.0
843,51,Person,Adult,Employee,>50K,0.0
844,62,Person,Adult,Employee,<=50K,0.0
845,55,Person,Adult,Employee,>50K,0.0
846,43,Person,Adult,Employee,<=50K,0.0
847,40,Person,Adult,Employee,<=50K,0.0
848,37,Person,Adult,Employee,>50K,0.0
849,[39-40],Person,Adult,Employee,<=50K,0.0
850,[31-32],Person,Adult,Employee,<=50K,0.0
851,[61-62],Person,Adult,Employee,>50K,0.0
852,26,Person,Adult,Employee,<=50K,0.0
853,[45-46],Person,Adult,Employee,<=50K,0.0
854,26,Person,Adult,Employee,<=50K,0.0
855,[48-49],Person,Adult,Employee,>50K,0.0
856,34,Person,Adult,Employee,<=50K,0.0
857,34,Person,Adult,Employee,<=50K,0.0
858,59,Person,Adult,Employee,>50K,0.0
859,34,Person,Adult,Employee,<=50K,0.0
860,[49-50],Person,Adult,Employee,>50K,0.0
861,[17-18],Person,Adult,Employee,<=50K,0.0
862,43,Person,Adult,Employee,<=50K,0.0
863,48,Person,Adult,Employee,<=50K,0.0
864,28,Person,Adult,Employee,<=50K,0.0
865,33,Person,Adult,Employee,<=50K,0.0
866,24,Person,Adult,Employee,<=50K,0.0
867,21,Person,Adult,Employee,<=50K,0.0
868,17,Person,Adult,Employee,<=50K,0.0
869,39,Person,Adult,Employee,>50K,0.0
870,29,Person,Adult,Employee,<=50K,0.0
871,44,Person,Adult,Employee,>50K,0.0
872,24,Person,Adult,Employee,<=50K,0.0
873,[69-72],Person,Adult,Employee,>50K,0.0
874,51,Person,Adult,Employee,>50K,0.0
875,55,Person,Adult,Employee,<=50K,0.0
876,41,Person,Adult,Employee,>50K,0.0
877,[22-23],Person,Adult,Employee,<=50K,0.0
878,38,Person,Adult,Employee,<=50K,0.0
879,[39-40],Person,Adult,Employee,>50K,0.0
880,19,Person,Adult,Employee,<=50K,0.0
881,49,Person,Adult,Employee,<=50K,0.0
882,32,Person,Adult,Employee,>50K,0.0
883,27,Person,Adult,Employee,<=50K,0.0
884,38,Person,Adult,Employee,>50K,0.0
885,33,Person,Adult,Employee,<=50K,0.0
886,[63-64],Person,Adult,Employee,<=50K,0.0
887,23,Person,Adult,Employee,<=50K,0.0
888,33,Person,Adult,Employee,<=50K,0.0
889,54,Person,Adult,Employee,<=50K,0.0
890,29,Person,Adult,Employee,<=50K,0.0
891,[48-49],Person,Adult,Employee,<=50K,0.0
892,35,Person,Adult,Employee,<=50K,0.0
893,[27-28],Person,Adult,Employee,<=50K,0.0
894,37,Person,Adult,Employee,>50K,0.0
895,[41-42],Person,Adult,Employee,>50K,0.0
896,[40-41],Person,Adult,Employee,<=50K,0.0
897,47,Person,Adult,Employee,<=50K,0.0
898,22,Person,Adult,Employee,<=50K,0.0
899,30,Person,Adult,Employee,>50K,0.0
900,28,Person,Adult,Employee,<=50K,0.0
901,[62-63],Person,Adult,Employee,<=50K,0.0
902,[51-52],Person,Adult,Employee,<=50K,0.0
903,22,Person,Adult,Employee,<=50K,0.0
904,27,Person,Adult,Employee,<=50K,0.0
905,35,Person,Adult,Employee,<=50K,0.0
906,46,Person,Adult,Employee,<=50K,0.0
907,37,Person,Adult,Employee,<=50K,0.0
908,24,Person,Adult,Employee,<=50K,0.0
909,[36-37],Person,Adult,Employee,<=50K,0.0
910,53,Person,Adult,Employee,<=50K,0.0
911,[27-28],Person,Adult,Employee,<=50K,0.0
912,[37-38],Person,Adult,Employee,<=50K,0.0
913,[52-53],Person,Adult,Employee,<=50K,0.0
914,34,Person,Adult,Employee,<=50K,0.0
915,23,Person,Adult,Employee,<=50K,0.0
916,39,Person,Adult,Employee,>50K,0.0
917,[43-44],Person,Adult,Employee,<=50K,0.0
918,[66-68],Person,Adult,Employee,>50K,0.0
919,[78-90],Person,Adult,Employee,<=50K,0.0
920,21,Person,Adult,Employee,<=50K,0.0
921,23,Person,Adult,Employee,<=50K,0.0
922,25,Person,Adult,Employee,<=50K,0.0
923,42,Person,Adult,Employee,<=50K,0.0
924,38,Person,Adult,Employee,<=50K,0.0
925,[63-64],Person,Adult,Employee,<=50K,0.0
926,32,Person,Adult,Employee,<=50K,0.0
927,[37-38],Person,Adult,Employee,<=50K,0.0
928,[50-51],Person,Adult,Employee,>50K,0.0
929,[22-23],Person,Adult,Employee,<=50K,0.0
930,[32-33],Person,Adult,Employee,<=50K,0.0
931,[41-42],Person,Adult,Employee,<=50K,0.0
932,[18-19],Person,Adult,Employee,<=50K,0.0
933,51,Person,Adult,Employee,<=50K,0.0
934,[22-23],Person,Adult,Employee,<=50K,0.0
935,37,Person,Adult,Employee,>50K,0.0
936,37,Person,Adult,Employee,>50K,0.0
937,47,Person,Adult,Employee,<=50K,0.0
938,41,Person,Adult,Employee,>50K,0.0
939,33,Person,Adult,Employee,<=50K,0.0
940,31,Person,Adult,Employee,>50K,0.0
941,[30-31],Person,Adult,Employee,<=50K,0.0
942,35,Person,Adult,Employee,<=50K,0.0
943,[37-38],Person,Adult,Employee,>50K,0.0
944,[17-18],Person,Adult,Employee,<=50K,0.0
945,20,Person,Adult,Employee,<=50K,0.0
946,54,Person,Adult,Employee,<=50K,0.0
947,40,Person,Adult,Employee,<=50K,0.0
948,36,Person,Adult,Employee,>50K,0.0
949,43,Person,Adult,Employee,<=50K,0.0
950,44,Person,Adult,Employee,<=50K,0.0
951,[43-44],Person,Adult,Employee,>50K,0.0
952,43,Person,Adult,Employee,>50K,0.0
953,51,Person,Adult,Employee,<=50K,0.0
954,18,Person,Adult,Employee,<=50K,0.0
955,51,Person,Adult,Employee,<=50K,0.0
956,41,Person,Adult,Employee,<=50K,0.0
957,44,Person,Adult,Employee,>50K,0.0
958,[33-34],Person,Adult,Employee,<=50K,0.0
959,[33-34],Person,Adult,Employee,>50K,0.0
960,42,Person,Adult,Employee,>50K,0.0
961,[25-26],Person,Adult,Employee,<=50K,0.0
962,32,Person,Adult,Employee,<=50K,0.0
963,32,Person,Adult,Employee,<=50K,0.0
964,36,Person,Adult,Employee,<=50K,0.0
965,[28-29],Person,Adult,Employee,<=50K,0.0
966,20,Person,Adult,Employee,<=50K,0.0
967,35,Person,Adult,Employee,>50K,0.0
968,55,Person,Adult,Employee,<=50K,0.0
969,48,Person,Adult,Employee,>50K,0.0
970,36,Person,Adult,Employee,<=50K,0.0
971,[34-35],Person,Adult,Employee,>50K,0.0
972,28,Person,Adult,Employee,<=50K,0.0
973,[66-68],Person,Adult,Employee,>50K,0.0
974,37,Person,Adult,Employee,<=50K,0.0
975,[43-44],Person,Adult,Employee,<=50K,0.0
976,25,Person,Adult,Employee,<=50K,0.0
977,21,Person,Adult,Employee,<=50K,0.0
978,40,Person,Adult,Employee,>50K,0.0
979,[78-90],Person,Adult,Employee,<=50K,0.0
980,34,Person,Adult,Employee,<=50K,0.0
981,[49-50],Person,Adult,Employee,<=50K,0.0
982,[22-23],Person,Adult,Employee,<=50K,0.0
983,23,Person,Adult,Employee,<=50K,0.0
984,[59-60],Person,Adult,Employee,<=50K,0.0
985,[44-45],Person,Adult,Employee,>50K,0.0
986,[62-63],Person,Adult,Employee,<=50K,0.0
987,41,Person,Adult,Employee,<=50K,0.0
988,47,Person,Adult,Employee,<=50K,0.0
989,44,Person,Adult,Employee,<=50K,0.0
990,51,Person,Adult,Employee,<=50K,0.0
991,46,Person,Adult,Employee,<=50K,0.0
992,41,Person,Adult,Employee,<=50K,0.0
993,50,Person,Adult,Employee,<=50K,0.0
994,[46-47],Person,Adult,Employee,>50K,0.0
995,35,Person,Adult,Employee,<=50K,0.0
996,56,Person,Adult,Employee,>50K,0.0
997,45,Person,Adult,Employee,<=50K,0.0
998,48,Person,Adult,Employee,>50K,0.0
999,40,Person,Adult,Employee,<=50K,0.0
1000,39,Person,Adult,Employee,>50K,0.0
1001,20,Person,Adult,Employee,<=50K,0.0
1002,50,Person,Adult,Employee,>50K,0.0
1003,38,Person,Adult,Employee,>50K,0.0
1004,23,Person,Adult,Employee,<=50K,0.0
1005,31,Person,Adult,Employee,<=50K,0.0
1006,58,Person,Adult,Employee,<=50K,0.0
1007,[65-66],Person,Adult,Employee,<=50K,0.0
1008,39,Person,Adult,Employee,>50K,0.0
1009,54,Person,Adult,Employee,>50K,0.0
1010,26,Person,Adult,Employee,<=50K,0.0
1011,[51-52],Person,Adult,Employee,<=50K,0.0
1012,34,Person,Adult,Employee,<=50K,0.0
1013,50,Person,Adult,Employee,>50K,0.0
1014,[42-43],Person,Adult,Employee,>50K,0.0
1015,38,Person,Adult,Employee,<=50K,0.0
1016,[48-49],Person,Adult,Employee,<=50K,0.0
1017,[33-34],Person,Adult,Employee,>50K,0.0
1018,[51-52],Person,Adult,Employee,<=50K,0.0
1019,22,Person,Adult,Employee,<=50K,0.0
1020,[19-20],Person,Adult,Employee,<=50K,0.0
1021,41,Person,Adult,Employee,<=50K,0.0
1022,48,Person,Adult,Employee,>50K,0.0
1023,42,Person,Adult,Employee,<=50K,0.0
1024,34,Person,Adult,Employee,<=50K,0.0
1025,23,Person,Adult,Employee,<=50K,0.0
1026,[56-58],Person,Adult,Employee,<=50K,0.0
1027,30,Person,Adult,Employee,<=50K,0.0
1028,45,Person,Adult,Employee,>50K,0.0
1029,[47-48],Person,Adult,Employee,<=50K,0.0
1030,48,Person,Adult,Employee,<=50K,0.0
1031,31,Person,Adult,Employee,<=50K,0.0
1032,20,Person,Adult,Employee,<=50K,0.0
1033,27,Person,Adult,Employee,<=50K,0.0
1034,32,Person,Adult,Employee,<=50K,0.0
1035,[74-78],Person,Adult,Employee,<=50K,0.0
1036,19,Person,Adult,Employee,<=50K,0.0
1037,[65-66],Person,Adult,Employee,<=50K,0.0
1038,37,Person,Adult,Employee,<=50K,0.0
1039,[34-35],Person,Adult,Employee,<=50K,0.0
1040,34,Person,Adult,Employee,<=50K,0.0
1041,[78-90],Person,Adult,Employee,<=50K,0.0
1042,[23-24],Person,Adult,Employee,<=50K,0.0
1043,43,Person,Adult,Employee,<=50K,0.0
1044,44,Person,Adult,Employee,>50K,0.0
1045,24,Person,Adult,Employee,<=50K,0.0
1046,28,Person,Adult,Employee,<=50K,0.0
1047,64,Person,Adult,Employee,<=50K,0.0
1048,23,Person,Adult,Employee,<=50K,0.0
1049,20,Person,Adult,Employee,<=50K,0.0
1050,36,Person,Adult,Employee,>50K,0.0
1051,[60-61],Person,Adult,Employee,<=50K,0.0
1052,53,Person,Adult,Employee,>50K,0.0
1053,30,Person,Adult,Employee,>50K,0.0
1054,[52-53],Person,Adult,Employee,>50K,0.0
1055,[37-38],Person,Adult,Employee,<=50K,0.0
1056,32,Person,Adult,Employee,<=50K,0.0
1057,30,Person,Adult,Employee,<=50K,0.0
1058,41,Person,Adult,Employee,<=50K,0.0
1059,49,Person,Adult,Employee,>50K,0.0
1060,45,Person,Adult,Employee,>50K,0.0
1061,43,Person,Adult,Employee,<=50K,0.0
1062,[60-61],Person,Adult,Employee,<=50K,0.0
1063,54,Person,Adult,Employee,<=50K,0.0
1064,[33-34],Person,Adult,Employee,<=50K,0.0
1065,49,Person,Adult,Employee,>50K,0.0
1066,38,Person,Adult,Employee,<=50K,0.0
1067,35,Person,Adult,Employee,>50K,0.0
1068,36,Person,Adult,Employee,<=50K,0.0
1069,30,Person,Adult,Employee,<=50K,0.0
1070,36,Person,Adult,Employee,<=50K,0.0
1071,22,Person,Adult,Employee,<=50K,0.0
1072,38,Person,Adult,Employee,>50K,0.0
1073,37,Person,Adult,Employee,>50K,0.0
1074,48,Person,Adult,Employee,>50K,0.0
1075,17,Person,Adult,Employee,<=50K,0.0
1076,19,Person,Adult,Employee,<=50K,0.0
1077,27,Person,Adult,Employee,<=50K,0.0
1078,22,Person,Adult,Employee,<=50K,0.0
1079,49,Person,Adult,Employee,<=50K,0.0
1080,43,Person,Adult,Employee,>50K,0.0
1081,43,Person,Adult,Employee,<=50K,0.0
1082,[18-19],Person,Adult,Employee,<=50K,0.0
1083,58,Person,Adult,Employee,<=50K,0.0
1084,41,Person,Adult,Employee,>50K,0.0
1085,31,Person,Adult,Employee,<=50K,0.0
1086,30,Person,Adult,Employee,<=50K,0.0
1087,32,Person,Adult,Employee,<=50K,0.0
1088,29,Person,Adult,Employee,<=50K,0.0
1089,42,Person,Adult,Employee,>50K,0.0
1090,38,Person,Adult,Employee,<=50K,0.0
1091,41,Person,Adult,Employee,>50K,0.0
1092,44,Person,Adult,Employee,>50K,0.0
1093,31,Person,Adult,Employee,<=50K,0.0
1094,34,Person,Adult,Employee,<=50K,0.0
1095,21,Person,Adult,Employee,<=50K,0.0
1096,[21-22],Person,Adult,Employee,<=50K,0.0
1097,62,Person,Adult,Employee,<=50K,0.0
1098,19,Person,Adult,Employee,<=50K,0.0
1099,29,Person,Adult,Employee,>50K,0.0
1100,43,Person,Adult,Employee,<=50K,0.0
1101,[68-69],Person,Adult,Employee,<=50K,0.0
1102,[44-45],Person,Adult,Employee,>50K,0.0
1103,39,Person,Adult,Employee,<=50K,0.0
1104,41,Person,Adult,Employee,<=50K,0.0
1105,34,Person,Adult,Employee,>50K,0.0
1106,34,Person,Adult,Employee,<=50K,0.0
1107,31,Person,Adult,Employee,<=50K,0.0
1108,29,Person,Adult,Employee,<=50K,0.0
1109,41,Person,Adult,Employee,>50K,0.0
1110,41,Person,Adult,Employee,<=50K,0.0
1111,35,Person,Adult,Employee,>50K,0.0
1112,33,Person,Adult,Employee,>50K,0.0
1113,37,Person,Adult,Employee,<=50K,0.0
1114,[68-69],Person,Adult,Employee,<=50K,0.0
1115,34,Person,Adult,Employee,<=50K,0.0
1116,[59-60],Person,Adult,Employee,>50K,0.0
1117,36,Person,Adult,Employee,<=50K,0.0
1118,41,Person,Adult,Employee,<=50K,0.0
1119,[58-59],Person,Adult,Employee,>50K,0.0
1120,53,Person,Adult,Employee,<=50K,0.0
